SUMLEV,REGION,DIVISION,STATE,Unnamed: 4,STNAME,CTYNAME,CENSUS2010POP
50,3,5,24,13,Maryland,Carroll,167134
50,3,5,24,15,Maryland,Cecil,101108
50,3,5,24,17,Maryland,Charles,146551
50,3,5,24,19,Maryland,Dorchester,32618
50,3,5,24,21,Maryland,Frederick,233385
50,3,5,24,23,Maryland,Garrett,30097
50,3,5,24,25,Maryland,Harford,244826
50,3,5,24,27,Maryland,Howard,287085
50,3,5,24,29,Maryland,Kent,20197
50,3,5,24,31,Maryland,Montgomery,971777
50,3,5,24,33,Maryland,Prince George's,863420
50,3,5,24,35,Maryland,Queen Anne's,47798
50,3,5,24,37,Maryland,St. Mary's,105151
50,3,5,24,39,Maryland,Somerset,26470
50,3,5,24,41,Maryland,Talbot,37782
50,3,5,24,43,Maryland,Washington,147430
50,3,5,24,45,Maryland,Wicomico,98733
50,3,5,24,47,Maryland,Worcester,51454
50,3,5,24,510,Maryland,Baltimore,620961
50,1,1,25,1,Massachusetts,Barnstable,215888
50,1,1,25,3,Massachusetts,Berkshire,131219
50,1,1,25,5,Massachusetts,Bristol,548285
50,1,1,25,7,Massachusetts,Dukes,16535
50,1,1,25,9,Massachusetts,Essex,743159
50,1,1,25,11,Massachusetts,Franklin,71372
50,1,1,25,13,Massachusetts,Hampden,463490
50,1,1,25,15,Massachusetts,Hampshire,158080
50,1,1,25,17,Massachusetts,Middlesex,1503085
50,1,1,25,19,Massachusetts,Nantucket,10172
50,1,1,25,21,Massachusetts,Norfolk,670850
50,1,1,25,23,Massachusetts,Plymouth,494919
50,1,1,25,25,Massachusetts,Suffolk,722023
50,1,1,25,27,Massachusetts,Worcester,798552
50,2,3,26,1,Michigan,Alcona,10942
50,2,3,26,3,Michigan,Alger,9601
50,2,3,26,5,Michigan,Allegan,111408
50,2,3,26,7,Michigan,Alpena,29598
50,2,3,26,9,Michigan,Antrim,23580
50,2,3,26,11,Michigan,Arenac,15899
50,2,3,26,13,Michigan,Baraga,8860
50,2,3,26,15,Michigan,Barry,59173
50,2,3,26,17,Michigan,Bay,107771
50,2,3,26,19,Michigan,Benzie,17525
50,2,3,26,21,Michigan,Berrien,156813
50,2,3,26,23,Michigan,Branch,45248
50,2,3,26,25,Michigan,Calhoun,136146
50,2,3,26,27,Michigan,Cass,52293
50,2,3,26,29,Michigan,Charlevoix,25949
50,2,3,26,31,Michigan,Cheboygan,26152
50,2,3,26,33,Michigan,Chippewa,38520
50,2,3,26,35,Michigan,Clare,30926
50,2,3,26,37,Michigan,Clinton,75382
50,2,3,26,39,Michigan,Crawford,14074
50,2,3,26,41,Michigan,Delta,37069
50,2,3,26,43,Michigan,Dickinson,26168
50,2,3,26,45,Michigan,Eaton,107759
50,2,3,26,47,Michigan,Emmet,32694
50,2,3,26,49,Michigan,Genesee,425790
50,2,3,26,51,Michigan,Gladwin,25692
50,2,3,26,53,Michigan,Gogebic,16427
50,2,3,26,55,Michigan,Grand Traverse,86986
50,2,3,26,57,Michigan,Gratiot,42476
50,2,3,26,59,Michigan,Hillsdale,46688
50,2,3,26,61,Michigan,Houghton,36628
50,2,3,26,63,Michigan,Huron,33118
50,2,3,26,65,Michigan,Ingham,280895
50,2,3,26,67,Michigan,Ionia,63905
50,2,3,26,69,Michigan,Iosco,25887
50,2,3,26,71,Michigan,Iron,11817
50,2,3,26,73,Michigan,Isabella,70311
50,2,3,26,75,Michigan,Jackson,160248
50,2,3,26,77,Michigan,Kalamazoo,250331
50,2,3,26,79,Michigan,Kalkaska,17153
50,2,3,26,81,Michigan,Kent,602622
50,2,3,26,83,Michigan,Keweenaw,2156
50,2,3,26,85,Michigan,Lake,11539
50,2,3,26,87,Michigan,Lapeer,88319
50,2,3,26,89,Michigan,Leelanau,21708
50,2,3,26,91,Michigan,Lenawee,99892
50,2,3,26,93,Michigan,Livingston,180967
50,2,3,26,95,Michigan,Luce,6631
50,2,3,26,97,Michigan,Mackinac,11113
50,2,3,26,99,Michigan,Macomb,840978
50,2,3,26,101,Michigan,Manistee,24733
50,2,3,26,103,Michigan,Marquette,67077
50,2,3,26,105,Michigan,Mason,28705
50,2,3,26,107,Michigan,Mecosta,42798
50,2,3,26,109,Michigan,Menominee,24029
50,2,3,26,111,Michigan,Midland,83629
50,2,3,26,113,Michigan,Missaukee,14849
50,2,3,26,115,Michigan,Monroe,152021
50,2,3,26,117,Michigan,Montcalm,63342
50,2,3,26,119,Michigan,Montmorency,9765
50,2,3,26,121,Michigan,Muskegon,172188
50,2,3,26,123,Michigan,Newaygo,48460
50,2,3,26,125,Michigan,Oakland,1202362
50,2,3,26,127,Michigan,Oceana,26570
50,2,3,26,129,Michigan,Ogemaw,21699
50,2,3,26,131,Michigan,Ontonagon,6780
50,2,3,26,133,Michigan,Osceola,23528
50,2,3,26,135,Michigan,Oscoda,8640
50,2,3,26,137,Michigan,Otsego,24164
50,2,3,26,139,Michigan,Ottawa,263801
50,2,3,26,141,Michigan,Presque Isle,13376
50,2,3,26,143,Michigan,Roscommon,24449
50,2,3,26,145,Michigan,Saginaw,200169
50,2,3,26,147,Michigan,St. Clair,163040
50,2,3,26,149,Michigan,St. Joseph,61295
50,2,3,26,151,Michigan,Sanilac,43114
50,2,3,26,153,Michigan,Schoolcraft,8485
50,2,3,26,155,Michigan,Shiawassee,70648
50,2,3,26,157,Michigan,Tuscola,55729
50,2,3,26,159,Michigan,Van Buren,76258
50,2,3,26,161,Michigan,Washtenaw,344791
50,2,3,26,163,Michigan,Wayne,1820584
50,2,3,26,165,Michigan,Wexford,32735
50,2,4,27,1,Minnesota,Aitkin,16202
50,2,4,27,3,Minnesota,Anoka,330844
50,2,4,27,5,Minnesota,Becker,32504
50,2,4,27,7,Minnesota,Beltrami,44442
50,2,4,27,9,Minnesota,Benton,38451
50,2,4,27,11,Minnesota,Big Stone,5269
50,2,4,27,13,Minnesota,Blue Earth,64013
50,2,4,27,15,Minnesota,Brown,25893
50,2,4,27,17,Minnesota,Carlton,35386
50,2,4,27,19,Minnesota,Carver,91042
50,2,4,27,21,Minnesota,Cass,28567
50,2,4,27,23,Minnesota,Chippewa,12441
50,2,4,27,25,Minnesota,Chisago,53887
50,2,4,27,27,Minnesota,Clay,58999
50,2,4,27,29,Minnesota,Clearwater,8695
50,2,4,27,31,Minnesota,Cook,5176
50,2,4,27,33,Minnesota,Cottonwood,11687
50,2,4,27,35,Minnesota,Crow Wing,62500
50,2,4,27,37,Minnesota,Dakota,398552
50,2,4,27,39,Minnesota,Dodge,20087
50,2,4,27,41,Minnesota,Douglas,36009
50,2,4,27,43,Minnesota,Faribault,14553
50,2,4,27,45,Minnesota,Fillmore,20866
50,2,4,27,47,Minnesota,Freeborn,31255
50,2,4,27,49,Minnesota,Goodhue,46183
50,2,4,27,51,Minnesota,Grant,6018
50,2,4,27,53,Minnesota,Hennepin,1152425
50,2,4,27,55,Minnesota,Houston,19027
50,2,4,27,57,Minnesota,Hubbard,20428
50,2,4,27,59,Minnesota,Isanti,37816
50,2,4,27,61,Minnesota,Itasca,45058
50,2,4,27,63,Minnesota,Jackson,10266
50,2,4,27,65,Minnesota,Kanabec,16239
50,2,4,27,67,Minnesota,Kandiyohi,42239
50,2,4,27,69,Minnesota,Kittson,4552
50,2,4,27,71,Minnesota,Koochiching,13311
50,2,4,27,73,Minnesota,Lac qui Parle,7259
50,2,4,27,75,Minnesota,Lake,10866
50,2,4,27,77,Minnesota,Lake of the Woods,4045
50,2,4,27,79,Minnesota,Le Sueur,27703
50,2,4,27,81,Minnesota,Lincoln,5896
50,2,4,27,83,Minnesota,Lyon,25857
50,2,4,27,85,Minnesota,McLeod,36651
50,2,4,27,87,Minnesota,Mahnomen,5413
50,2,4,27,89,Minnesota,Marshall,9439
50,2,4,27,91,Minnesota,Martin,20840
50,2,4,27,93,Minnesota,Meeker,23300
50,2,4,27,95,Minnesota,Mille Lacs,26097
50,2,4,27,97,Minnesota,Morrison,33198
50,2,4,27,99,Minnesota,Mower,39163
50,2,4,27,101,Minnesota,Murray,8725
50,2,4,27,103,Minnesota,Nicollet,32727
50,2,4,27,105,Minnesota,Nobles,21378
50,2,4,27,107,Minnesota,Norman,6852
50,2,4,27,109,Minnesota,Olmsted,144248
50,2,4,27,111,Minnesota,Otter Tail,57303
50,2,4,27,113,Minnesota,Pennington,13930
50,2,4,27,115,Minnesota,Pine,29750
50,2,4,27,117,Minnesota,Pipestone,9596
50,2,4,27,119,Minnesota,Polk,31600
50,2,4,27,121,Minnesota,Pope,10995
50,2,4,27,123,Minnesota,Ramsey,508640
50,2,4,27,125,Minnesota,Red Lake,4089
50,2,4,27,127,Minnesota,Redwood,16059
50,2,4,27,129,Minnesota,Renville,15730
50,2,4,27,131,Minnesota,Rice,64142
50,2,4,27,133,Minnesota,Rock,9687
50,2,4,27,135,Minnesota,Roseau,15629
50,2,4,27,137,Minnesota,St. Louis,200226
50,2,4,27,139,Minnesota,Scott,129928
50,2,4,27,141,Minnesota,Sherburne,88499
50,2,4,27,143,Minnesota,Sibley,15226
50,2,4,27,145,Minnesota,Stearns,150642
50,2,4,27,147,Minnesota,Steele,36576
50,2,4,27,149,Minnesota,Stevens,9726
50,2,4,27,151,Minnesota,Swift,9783
50,2,4,27,153,Minnesota,Todd,24895
50,2,4,27,155,Minnesota,Traverse,3558
50,2,4,27,157,Minnesota,Wabasha,21676
50,2,4,27,159,Minnesota,Wadena,13843
50,2,4,27,161,Minnesota,Waseca,19136
50,2,4,27,163,Minnesota,Washington,238136
50,2,4,27,165,Minnesota,Watonwan,11211
50,2,4,27,167,Minnesota,Wilkin,6576
50,2,4,27,169,Minnesota,Winona,51461
50,2,4,27,171,Minnesota,Wright,124700
50,2,4,27,173,Minnesota,Yellow Medicine,10438
50,3,6,28,1,Mississippi,Adams,32297
50,3,6,28,3,Mississippi,Alcorn,37057
50,3,6,28,5,Mississippi,Amite,13131
50,3,6,28,7,Mississippi,Attala,19564
50,3,6,28,9,Mississippi,Benton,8729
50,3,6,28,11,Mississippi,Bolivar,34145
50,3,6,28,13,Mississippi,Calhoun,14962
50,3,6,28,15,Mississippi,Carroll,10597
50,3,6,28,17,Mississippi,Chickasaw,17392
50,3,6,28,19,Mississippi,Choctaw,8547
50,3,6,28,21,Mississippi,Claiborne,9604
50,3,6,28,23,Mississippi,Clarke,16732
50,3,6,28,25,Mississippi,Clay,20634
50,3,6,28,27,Mississippi,Coahoma,26151
50,3,6,28,29,Mississippi,Copiah,29449
50,3,6,28,31,Mississippi,Covington,19568
50,3,6,28,33,Mississippi,DeSoto,161252
50,3,6,28,35,Mississippi,Forrest,74934
50,3,6,28,37,Mississippi,Franklin,8118
50,3,6,28,39,Mississippi,George,22578
50,3,6,28,41,Mississippi,Greene,14400
50,3,6,28,43,Mississippi,Grenada,21906
50,3,6,28,45,Mississippi,Hancock,43929
50,3,6,28,47,Mississippi,Harrison,187105
50,3,6,28,49,Mississippi,Hinds,245285
50,3,6,28,51,Mississippi,Holmes,19198
50,3,6,28,53,Mississippi,Humphreys,9375
50,3,6,28,55,Mississippi,Issaquena,1406
50,3,6,28,57,Mississippi,Itawamba,23401
50,3,6,28,59,Mississippi,Jackson,139668
50,3,6,28,61,Mississippi,Jasper,17062
50,3,6,28,63,Mississippi,Jefferson,7726
50,3,6,28,65,Mississippi,Jefferson Davis,12487
50,3,6,28,67,Mississippi,Jones,67761
50,3,6,28,69,Mississippi,Kemper,10456
50,3,6,28,71,Mississippi,Lafayette,47351
50,3,6,28,73,Mississippi,Lamar,55658
50,3,6,28,75,Mississippi,Lauderdale,80261
50,3,6,28,77,Mississippi,Lawrence,12929
50,3,6,28,79,Mississippi,Leake,23805
50,3,6,28,81,Mississippi,Lee,82910
50,3,6,28,83,Mississippi,Leflore,32317
50,3,6,28,85,Mississippi,Lincoln,34869
50,3,6,28,87,Mississippi,Lowndes,59779
50,3,6,28,89,Mississippi,Madison,95203
50,3,6,28,91,Mississippi,Marion,27088
50,3,6,28,93,Mississippi,Marshall,37144
50,3,6,28,95,Mississippi,Monroe,36989
50,3,6,28,97,Mississippi,Montgomery,10925
50,3,6,28,99,Mississippi,Neshoba,29676
50,3,6,28,101,Mississippi,Newton,21720
50,3,6,28,103,Mississippi,Noxubee,11545
50,3,6,28,105,Mississippi,Oktibbeha,47671
50,3,6,28,107,Mississippi,Panola,34707
50,3,6,28,109,Mississippi,Pearl River,55834
50,3,6,28,111,Mississippi,Perry,12250
50,3,6,28,113,Mississippi,Pike,40404
50,3,6,28,115,Mississippi,Pontotoc,29957
50,3,6,28,117,Mississippi,Prentiss,25276
50,3,6,28,119,Mississippi,Quitman,8223
50,3,6,28,121,Mississippi,Rankin,141617
50,3,6,28,123,Mississippi,Scott,28264
50,3,6,28,125,Mississippi,Sharkey,4916
50,3,6,28,127,Mississippi,Simpson,27503
50,3,6,28,129,Mississippi,Smith,16491
50,3,6,28,131,Mississippi,Stone,17786
50,3,6,28,133,Mississippi,Sunflower,29450
50,3,6,28,135,Mississippi,Tallahatchie,15378
50,3,6,28,137,Mississippi,Tate,28886
50,3,6,28,139,Mississippi,Tippah,22232
50,3,6,28,141,Mississippi,Tishomingo,19593
50,3,6,28,143,Mississippi,Tunica,10778
50,3,6,28,145,Mississippi,Union,27134
50,3,6,28,147,Mississippi,Walthall,15443
50,3,6,28,149,Mississippi,Warren,48773
50,3,6,28,151,Mississippi,Washington,51137
50,3,6,28,153,Mississippi,Wayne,20747
50,3,6,28,155,Mississippi,Webster,10253
50,3,6,28,157,Mississippi,Wilkinson,9878
50,3,6,28,159,Mississippi,Winston,19198
50,3,6,28,161,Mississippi,Yalobusha,12678
50,3,6,28,163,Mississippi,Yazoo,28065
50,2,4,29,1,Missouri,Adair,25607
50,2,4,29,3,Missouri,Andrew,17291
50,2,4,29,5,Missouri,Atchison,5685
50,2,4,29,7,Missouri,Audrain,25529
50,2,4,29,9,Missouri,Barry,35597
50,2,4,29,11,Missouri,Barton,12402
50,2,4,29,13,Missouri,Bates,17049
50,2,4,29,15,Missouri,Benton,19056
50,2,4,29,17,Missouri,Bollinger,12363
50,2,4,29,19,Missouri,Boone,162642
50,2,4,29,21,Missouri,Buchanan,89201
50,2,4,29,23,Missouri,Butler,42794
50,2,4,29,25,Missouri,Caldwell,9424
50,2,4,29,27,Missouri,Callaway,44332
50,2,4,29,29,Missouri,Camden,44002
50,2,4,29,31,Missouri,Cape Girardeau,75674
50,2,4,29,33,Missouri,Carroll,9295
50,2,4,29,35,Missouri,Carter,6265
50,2,4,29,37,Missouri,Cass,99478
50,2,4,29,39,Missouri,Cedar,13982
50,2,4,29,41,Missouri,Chariton,7831
50,2,4,29,43,Missouri,Christian,77422
50,2,4,29,45,Missouri,Clark,7139
50,2,4,29,47,Missouri,Clay,221939
50,2,4,29,49,Missouri,Clinton,20743
50,2,4,29,51,Missouri,Cole,75990
50,2,4,29,53,Missouri,Cooper,17601
50,2,4,29,55,Missouri,Crawford,24696
50,2,4,29,57,Missouri,Dade,7883
50,2,4,29,59,Missouri,Dallas,16777
50,2,4,29,61,Missouri,Daviess,8433
50,2,4,29,63,Missouri,DeKalb,12892
50,2,4,29,65,Missouri,Dent,15657
50,2,4,29,67,Missouri,Douglas,13684
50,2,4,29,69,Missouri,Dunklin,31953
50,2,4,29,71,Missouri,Franklin,101492
50,2,4,29,73,Missouri,Gasconade,15222
50,2,4,29,75,Missouri,Gentry,6738
50,2,4,29,77,Missouri,Greene,275174
50,2,4,29,79,Missouri,Grundy,10261
50,2,4,29,81,Missouri,Harrison,8957
50,2,4,29,83,Missouri,Henry,22272
50,2,4,29,85,Missouri,Hickory,9627
50,2,4,29,87,Missouri,Holt,4912
50,2,4,29,89,Missouri,Howard,10144
50,2,4,29,91,Missouri,Howell,40400
50,2,4,29,93,Missouri,Iron,10630
50,2,4,29,95,Missouri,Jackson,674158
50,2,4,29,97,Missouri,Jasper,117404
50,2,4,29,99,Missouri,Jefferson,218733
50,2,4,29,101,Missouri,Johnson,52595
50,2,4,29,103,Missouri,Knox,4131
50,2,4,29,105,Missouri,Laclede,35571
50,2,4,29,107,Missouri,Lafayette,33381
50,2,4,29,109,Missouri,Lawrence,38634
50,2,4,29,111,Missouri,Lewis,10211
50,2,4,29,113,Missouri,Lincoln,52566
50,2,4,29,115,Missouri,Linn,12761
50,2,4,29,117,Missouri,Livingston,15195
50,2,4,29,119,Missouri,McDonald,23083
50,2,4,29,121,Missouri,Macon,15566
50,2,4,29,123,Missouri,Madison,12226
50,2,4,29,125,Missouri,Maries,9176
50,2,4,29,127,Missouri,Marion,28781
50,2,4,29,129,Missouri,Mercer,3785
50,2,4,29,131,Missouri,Miller,24748
50,2,4,29,133,Missouri,Mississippi,14358
50,2,4,29,135,Missouri,Moniteau,15607
50,2,4,29,137,Missouri,Monroe,8840
50,2,4,29,139,Missouri,Montgomery,12236
50,2,4,29,141,Missouri,Morgan,20565
50,2,4,29,143,Missouri,New Madrid,18956
50,2,4,29,145,Missouri,Newton,58114
50,2,4,29,147,Missouri,Nodaway,23370
50,2,4,29,149,Missouri,Oregon,10881
50,2,4,29,151,Missouri,Osage,13878
50,2,4,29,153,Missouri,Ozark,9723
50,2,4,29,155,Missouri,Pemiscot,18296
50,2,4,29,157,Missouri,Perry,18971
50,2,4,29,159,Missouri,Pettis,42201
50,2,4,29,161,Missouri,Phelps,45156
50,2,4,29,163,Missouri,Pike,18516
50,2,4,29,165,Missouri,Platte,89322
50,2,4,29,167,Missouri,Polk,31137
50,2,4,29,169,Missouri,Pulaski,52274
50,2,4,29,171,Missouri,Putnam,4979
50,2,4,29,173,Missouri,Ralls,10167
50,2,4,29,175,Missouri,Randolph,25414
50,2,4,29,177,Missouri,Ray,23494
50,2,4,29,179,Missouri,Reynolds,6696
50,2,4,29,181,Missouri,Ripley,14100
50,2,4,29,183,Missouri,St. Charles,360485
50,2,4,29,185,Missouri,St. Clair,9805
50,2,4,29,186,Missouri,Ste. Genevieve,18145
50,2,4,29,187,Missouri,St. Francois,65359
50,2,4,29,189,Missouri,St. Louis,998954
50,2,4,29,195,Missouri,Saline,23370
50,2,4,29,197,Missouri,Schuyler,4431
50,2,4,29,199,Missouri,Scotland,4843
50,2,4,29,201,Missouri,Scott,39191
50,2,4,29,203,Missouri,Shannon,8441
50,2,4,29,205,Missouri,Shelby,6373
50,2,4,29,207,Missouri,Stoddard,29968
50,2,4,29,209,Missouri,Stone,32202
50,2,4,29,211,Missouri,Sullivan,6714
50,2,4,29,213,Missouri,Taney,51675
50,2,4,29,215,Missouri,Texas,26008
50,2,4,29,217,Missouri,Vernon,21159
50,2,4,29,219,Missouri,Warren,32513
50,2,4,29,221,Missouri,Washington,25195
50,2,4,29,223,Missouri,Wayne,13521
50,2,4,29,225,Missouri,Webster,36202
50,2,4,29,227,Missouri,Worth,2171
50,2,4,29,229,Missouri,Wright,18815
50,2,4,29,510,Missouri,St. Louis,319294
50,4,8,30,1,Montana,Beaverhead,9246
50,4,8,30,3,Montana,Big Horn,12865
50,4,8,30,5,Montana,Blaine,6491
50,4,8,30,7,Montana,Broadwater,5612
50,4,8,30,9,Montana,Carbon,10078
50,4,8,30,11,Montana,Carter,1160
50,4,8,30,13,Montana,Cascade,81327
50,4,8,30,15,Montana,Chouteau,5813
50,4,8,30,17,Montana,Custer,11699
50,4,8,30,19,Montana,Daniels,1751
50,4,8,30,21,Montana,Dawson,8966
50,4,8,30,23,Montana,Deer Lodge,9298
50,4,8,30,25,Montana,Fallon,2890
50,4,8,30,27,Montana,Fergus,11586
50,4,8,30,29,Montana,Flathead,90928
50,4,8,30,31,Montana,Gallatin,89513
50,4,8,30,33,Montana,Garfield,1206
50,4,8,30,35,Montana,Glacier,13399
50,4,8,30,37,Montana,Golden Valley,884
50,4,8,30,39,Montana,Granite,3079
50,4,8,30,41,Montana,Hill,16096
50,4,8,30,43,Montana,Jefferson,11406
50,4,8,30,45,Montana,Judith Basin,2072
50,4,8,30,47,Montana,Lake,28746
50,4,8,30,49,Montana,Lewis and Clark,63395
50,4,8,30,51,Montana,Liberty,2339
50,4,8,30,53,Montana,Lincoln,19687
50,4,8,30,55,Montana,McCone,1734
50,4,8,30,57,Montana,Madison,7691
50,4,8,30,59,Montana,Meagher,1891
50,4,8,30,61,Montana,Mineral,4223
50,4,8,30,63,Montana,Missoula,109299
50,4,8,30,65,Montana,Musselshell,4538
50,4,8,30,67,Montana,Park,15636
50,4,8,30,69,Montana,Petroleum,494
50,4,8,30,71,Montana,Phillips,4253
50,4,8,30,73,Montana,Pondera,6153
50,4,8,30,75,Montana,Powder River,1743
50,4,8,30,77,Montana,Powell,7027
50,4,8,30,79,Montana,Prairie,1179
50,4,8,30,81,Montana,Ravalli,40212
50,4,8,30,83,Montana,Richland,9746
50,4,8,30,85,Montana,Roosevelt,10425
50,4,8,30,87,Montana,Rosebud,9233
50,4,8,30,89,Montana,Sanders,11413
50,4,8,30,91,Montana,Sheridan,3384
50,4,8,30,93,Montana,Silver Bow,34200
50,4,8,30,95,Montana,Stillwater,9117
50,4,8,30,97,Montana,Sweet Grass,3651
50,4,8,30,99,Montana,Teton,6073
50,4,8,30,101,Montana,Toole,5324
50,4,8,30,103,Montana,Treasure,718
50,4,8,30,105,Montana,Valley,7369
50,4,8,30,107,Montana,Wheatland,2168
50,4,8,30,109,Montana,Wibaux,1017
50,4,8,30,111,Montana,Yellowstone,147972
50,2,4,31,1,Nebraska,Adams,31364
50,2,4,31,3,Nebraska,Antelope,6685
50,2,4,31,5,Nebraska,Arthur,460
50,2,4,31,7,Nebraska,Banner,690
50,2,4,31,9,Nebraska,Blaine,478
50,2,4,31,11,Nebraska,Boone,5505
50,2,4,31,13,Nebraska,Box Butte,11308
50,2,4,31,15,Nebraska,Boyd,2099
50,2,4,31,17,Nebraska,Brown,3145
50,2,4,31,19,Nebraska,Buffalo,46102
50,2,4,31,21,Nebraska,Burt,6858
50,2,4,31,23,Nebraska,Butler,8395
50,2,4,31,25,Nebraska,Cass,25241
50,2,4,31,27,Nebraska,Cedar,8852
50,2,4,31,29,Nebraska,Chase,3966
50,2,4,31,31,Nebraska,Cherry,5713
50,2,4,31,33,Nebraska,Cheyenne,9998
50,2,4,31,35,Nebraska,Clay,6542
50,2,4,31,37,Nebraska,Colfax,10515
50,2,4,31,39,Nebraska,Cuming,9139
50,2,4,31,41,Nebraska,Custer,10939
50,2,4,31,43,Nebraska,Dakota,21006
50,2,4,31,45,Nebraska,Dawes,9182
50,2,4,31,47,Nebraska,Dawson,24326
50,2,4,31,49,Nebraska,Deuel,1941
50,2,4,31,51,Nebraska,Dixon,6000
50,2,4,31,53,Nebraska,Dodge,36691
50,2,4,31,55,Nebraska,Douglas,517110
50,2,4,31,57,Nebraska,Dundy,2008
50,2,4,31,59,Nebraska,Fillmore,5890
50,2,4,31,61,Nebraska,Franklin,3225
50,2,4,31,63,Nebraska,Frontier,2756
50,2,4,31,65,Nebraska,Furnas,4959
50,2,4,31,67,Nebraska,Gage,22311
50,2,4,31,69,Nebraska,Garden,2057
50,2,4,31,71,Nebraska,Garfield,2049
50,2,4,31,73,Nebraska,Gosper,2044
50,2,4,31,75,Nebraska,Grant,614
50,2,4,31,77,Nebraska,Greeley,2538
50,2,4,31,79,Nebraska,Hall,58607
50,2,4,31,81,Nebraska,Hamilton,9124
50,2,4,31,83,Nebraska,Harlan,3423
50,2,4,31,85,Nebraska,Hayes,967
50,2,4,31,87,Nebraska,Hitchcock,2908
50,2,4,31,89,Nebraska,Holt,10435
50,2,4,31,91,Nebraska,Hooker,736
50,2,4,31,93,Nebraska,Howard,6274
50,2,4,31,95,Nebraska,Jefferson,7547
50,2,4,31,97,Nebraska,Johnson,5217
50,2,4,31,99,Nebraska,Kearney,6489
50,2,4,31,101,Nebraska,Keith,8368
50,2,4,31,103,Nebraska,Keya Paha,824
50,2,4,31,105,Nebraska,Kimball,3821
50,2,4,31,107,Nebraska,Knox,8701
50,2,4,31,109,Nebraska,Lancaster,285407
50,2,4,31,111,Nebraska,Lincoln,36288
50,2,4,31,113,Nebraska,Logan,763
50,2,4,31,115,Nebraska,Loup,632
50,2,4,31,117,Nebraska,McPherson,539
50,2,4,31,119,Nebraska,Madison,34876
50,2,4,31,121,Nebraska,Merrick,7845
50,2,4,31,123,Nebraska,Morrill,5042
50,2,4,31,125,Nebraska,Nance,3735
50,2,4,31,127,Nebraska,Nemaha,7248
50,2,4,31,129,Nebraska,Nuckolls,4500
50,2,4,31,131,Nebraska,Otoe,15740
50,2,4,31,133,Nebraska,Pawnee,2773
50,2,4,31,135,Nebraska,Perkins,2970
50,2,4,31,137,Nebraska,Phelps,9188
50,2,4,31,139,Nebraska,Pierce,7266
50,2,4,31,141,Nebraska,Platte,32237
50,2,4,31,143,Nebraska,Polk,5406
50,2,4,31,145,Nebraska,Red Willow,11055
50,2,4,31,147,Nebraska,Richardson,8363
50,2,4,31,149,Nebraska,Rock,1526
50,2,4,31,151,Nebraska,Saline,14200
50,2,4,31,153,Nebraska,Sarpy,158840
50,2,4,31,155,Nebraska,Saunders,20780
50,2,4,31,157,Nebraska,Scotts Bluff,36970
50,2,4,31,159,Nebraska,Seward,16750
50,2,4,31,161,Nebraska,Sheridan,5469
50,2,4,31,163,Nebraska,Sherman,3152
50,2,4,31,165,Nebraska,Sioux,1311
50,2,4,31,167,Nebraska,Stanton,6129
50,2,4,31,169,Nebraska,Thayer,5228
50,2,4,31,171,Nebraska,Thomas,647
50,2,4,31,173,Nebraska,Thurston,6940
50,2,4,31,175,Nebraska,Valley,4260
50,2,4,31,177,Nebraska,Washington,20234
50,2,4,31,179,Nebraska,Wayne,9595
50,2,4,31,181,Nebraska,Webster,3812
50,2,4,31,183,Nebraska,Wheeler,818
50,2,4,31,185,Nebraska,York,13665
50,4,8,32,1,Nevada,Churchill,24877
50,4,8,32,3,Nevada,Clark,1951269
50,4,8,32,5,Nevada,Douglas,46997
50,4,8,32,7,Nevada,Elko,48818
50,4,8,32,9,Nevada,Esmeralda,783
50,4,8,32,11,Nevada,Eureka,1987
50,4,8,32,13,Nevada,Humboldt,16528
50,4,8,32,15,Nevada,Lander,5775
50,4,8,32,17,Nevada,Lincoln,5345
50,4,8,32,19,Nevada,Lyon,51980
50,4,8,32,21,Nevada,Mineral,4772
50,4,8,32,23,Nevada,Nye,43946
50,4,8,32,27,Nevada,Pershing,6753
50,4,8,32,29,Nevada,Storey,4010
50,4,8,32,31,Nevada,Washoe,421407
50,4,8,32,33,Nevada,White Pine,10030
50,4,8,32,510,Nevada,Carson,55274
50,1,1,33,1,New Hampshire,Belknap,60088
50,1,1,33,3,New Hampshire,Carroll,47818
50,1,1,33,5,New Hampshire,Cheshire,77117
50,1,1,33,7,New Hampshire,Coos,33055
50,1,1,33,9,New Hampshire,Grafton,89118
50,1,1,33,11,New Hampshire,Hillsborough,400721
50,1,1,33,13,New Hampshire,Merrimack,146445
50,1,1,33,15,New Hampshire,Rockingham,295223
50,1,1,33,17,New Hampshire,Strafford,123143
50,1,1,33,19,New Hampshire,Sullivan,43742
50,1,2,34,1,New Jersey,Atlantic,274549
50,1,2,34,3,New Jersey,Bergen,905116
50,1,2,34,5,New Jersey,Burlington,448734
50,1,2,34,7,New Jersey,Camden,513657
50,1,2,34,9,New Jersey,Cape May,97265
50,1,2,34,11,New Jersey,Cumberland,156898
50,1,2,34,13,New Jersey,Essex,783969
50,1,2,34,15,New Jersey,Gloucester,288288
50,1,2,34,17,New Jersey,Hudson,634266
50,1,2,34,19,New Jersey,Hunterdon,128349
50,1,2,34,21,New Jersey,Mercer,366513
50,1,2,34,23,New Jersey,Middlesex,809858
50,1,2,34,25,New Jersey,Monmouth,630380
50,1,2,34,27,New Jersey,Morris,492276
